拉萨,2018-01-01,-1,-17,晴,南风 3级
拉萨,2018-01-02,-3,-15,晴,南风 4级
拉萨,2018-01-03,-7,-17,多云,南风 3级
拉萨,2018-01-04,3,-12,晴,东南风 2级
拉萨,2018-01-05,-4,-15,多云,南风 3级
拉萨,2018-01-06,8,-8,多云,西南风 3级
拉萨,2018-01-07,7,-9,晴,西南风 3级
拉萨,2018-01-08,5,-8,晴,西北风 2级
拉萨,2018-01-09,9,-9,晴,西风 2级
拉萨,2018-01-10,14,-7,晴,西风 2级
拉萨,2018-01-11,18,-7,晴,西风 2级
拉萨,2018-01-12,18,-4,晴,西南风 2级
拉萨,2018-01-13,9,-2,多云,西南风 2级
拉萨,2018-01-14,13,-2,晴,南风 2级
拉萨,2018-01-15,0,-12,晴,西风 3级
拉萨,2018-01-16,9,-9,晴,南风 2级
拉萨,2018-01-17,11,-5,晴,西南风 2级
拉萨,2018-01-18,15,-7,晴,西南风 2级
拉萨,2018-01-19,14,-6,晴,西南风 2级
拉萨,2018-01-20,14,-5,晴,西风 2级
拉萨,2018-01-21,11,-5,晴,东北风 2级
拉萨,2018-01-22,7,-7,晴,东风 2级
拉萨,2018-01-23,10,-7,晴,南风 2级
拉萨,2018-01-24,11,-7,多云,南风 4级
拉萨,2018-01-25,7,-17,晴,南风 3级
拉萨,2018-01-26,-3,-16,多云,南风 3级
拉萨,2018-01-27,2,-8,多云,西南风 3级
拉萨,2018-01-28,7,-8,晴,西南风 3级
拉萨,2018-01-29,6,-19,晴,西风 3级
拉萨,2018-01-30,18,-3,晴,西风 3级
拉萨,2018-01-31,9,-2,多云,西北风 3级
拉萨,2018-02-01,16,-1,阴,西风 3级
拉萨,2018-02-02,4,-10,多云,西风 4级
拉萨,2018-02-03,14,-3,多云,西南风 3级
拉萨,2018-02-04,0,-12,晴,西风 3级
拉萨,2018-02-05,4,-14,多云,西风 3级
拉萨,2018-02-06,16,-2,多云,西风 3级
拉萨,2018-02-07,13,-1,阴,西南风 3级
拉萨,2018-02-08,13,-3,多云,西南风 3级
拉萨,2018-02-09,11,-5,阴,西南风 3级
拉萨,2018-02-10,9,-5,晴,西南风 3级
拉萨,2018-02-11,10,-5,晴,西南风 3级
拉萨,2018-02-12,11,-5,多云,南风 3级
拉萨,2018-02-13,12,-3,阴,南风 3级
拉萨,2018-02-14,8,-3,阴,南风 3级
拉萨,2018-02-15,9,-6,多云,南风 2级
拉萨,2018-02-16,-1,-10,多云,南风 3级
拉萨,2018-02-17,11,-12,阴,西南风 4级
拉萨,2018-02-18,-1,-12,阴,西南风 4级
拉萨,2018-02-19,13,-4,多云,西南风 4级
拉萨,2018-02-20,11,-4,多云,南风 2级
拉萨,2018-02-21,11,-5,多云,南风 2级
拉萨,2018-02-22,8,-2,雨,东南风 2级
拉萨,2018-02-23,6,-4,阴,南风 2级
拉萨,2018-02-24,10,-3,多云,东风 2级
拉萨,2018-02-25,0,-14,多云,南风 2级
拉萨,2018-02-26,6,-2,雨,东北风 2级
拉萨,2018-02-27,7,-4,多云,西风 1级
拉萨,2018-02-28,15,-2,晴,西南风 2级
拉萨,2018-03-01,4,-10,多云,南风 2级
拉萨,2018-03-02,12,-1,阴,南风 2级
拉萨,2018-03-03,11,0,阴,西南风 3级
拉萨,2018-03-04,3,-10,阴,西南风 3级
拉萨,2018-03-05,10,0,多云,西南风 3级
拉萨,2018-03-06,7,-1,阴,西南风 2级
拉萨,2018-03-07,8,-16,阴,北风 2级
拉萨,2018-03-08,11,-4,多云,东风 2级
拉萨,2018-03-09,6,-2,阴,东南风 2级
拉萨,2018-03-10,11,-1,阴,东南风 2级
拉萨,2018-03-11,8,-2,雨,东风 2级
拉萨,2018-03-12,1,-13,阴,东风 2级
拉萨,2018-03-13,10,-2,雨,东风 1级
拉萨,2018-03-14,12,-1,阴,东风 1级
拉萨,2018-03-15,15,-1,雨,东风 2级
拉萨,2018-03-16,11,1,多云,南风 2级
拉萨,2018-03-17,12,0,阴,南风 3级
拉萨,2018-03-18,0,-14,阴,北风 2级
拉萨,2018-03-19,12,-2,晴,东风 2级
拉萨,2018-03-20,12,0,阴,东风 2级
拉萨,2018-03-21,14,0,阴,东风 2级
拉萨,2018-03-22,15,-9,阴,南风 2级
拉萨,2018-03-23,14,2,多云,西南风 3级
拉萨,2018-03-24,15,2,阴,东南风 2级
拉萨,2018-03-25,15,2,阴,东南风 2级
