乌鲁木齐,2018-01-01,-6,-14,晴,北风 1级
乌鲁木齐,2018-01-02,-12,-17,晴,东北风 1级
乌鲁木齐,2018-01-03,-16,-20,晴,东风 2级
乌鲁木齐,2018-01-04,-14,-19,晴,西北风 1级
乌鲁木齐,2018-01-05,-13,-20,晴,北风 1级
乌鲁木齐,2018-01-06,-13,-20,晴,北风 1级
乌鲁木齐,2018-01-07,-15,-21,晴,东风 1级
乌鲁木齐,2018-01-08,-11,-19,晴,东风 2级
乌鲁木齐,2018-01-09,-9,-17,霾,东南风 2级
乌鲁木齐,2018-01-10,-9,-16,霾,东南风 3级
乌鲁木齐,2018-01-11,-6,-16,晴,东南风 3级
乌鲁木齐,2018-01-12,-7,-15,阴,西北风 2级
乌鲁木齐,2018-01-13,-8,-15,多云,东风 2级
乌鲁木齐,2018-01-14,-7,-17,多云,北风 2级
乌鲁木齐,2018-01-15,-9,-16,阴,东风 2级
乌鲁木齐,2018-01-16,-8,-13,多云,北风 2级
乌鲁木齐,2018-01-17,-12,-17,霾,北风 2级
乌鲁木齐,2018-01-18,-10,-16,多云,北风 2级
乌鲁木齐,2018-01-19,-11,-17,霾,东北风 1级
乌鲁木齐,2018-01-20,-8,-17,霾,东北风 1级
乌鲁木齐,2018-01-21,-9,-15,霾,东北风 2级
乌鲁木齐,2018-01-22,-11,-18,霾,北风 2级
乌鲁木齐,2018-01-23,-13,-18,多云,西北风 2级
乌鲁木齐,2018-01-24,-17,-22,多云,西北风 2级
乌鲁木齐,2018-01-25,-19,-22,多云,西北风 2级
乌鲁木齐,2018-01-26,-19,-25,多云,西北风 2级
乌鲁木齐,2018-01-27,-22,-27,多云,西北风 2级
乌鲁木齐,2018-01-28,-22,-28,霾,西北风 2级
乌鲁木齐,2018-01-29,-19,-26,晴,北风 2级
乌鲁木齐,2018-01-30,-17,-25,霾,东风 2级
乌鲁木齐,2018-01-31,-13,-23,多云,东北风 2级
乌鲁木齐,2018-02-01,-11,-21,阴,东北风 2级
乌鲁木齐,2018-02-02,-11,-18,霾,东南风 2级
