广州,2018-01-01,20,11,晴,东北风 2级
广州,2018-01-02,21,12,多云,东风 2级
广州,2018-01-03,24,15,阴,东北风 2级
广州,2018-01-04,23,14,多云,东南风 2级
广州,2018-01-05,18,13,多云,北风 3级
广州,2018-01-06,15,12,雨,东北风 2级
广州,2018-01-07,17,9,阴,东北风 2级
广州,2018-01-08,18,7,雨,北风 4级
广州,2018-01-09,11,5,阴,北风 3级
广州,2018-01-10,13,6,阴,北风 3级
广州,2018-01-11,17,6,晴,北风 3级
广州,2018-01-12,16,5,晴,北风 3级
广州,2018-01-13,19,6,晴,东北风 2级
广州,2018-01-14,19,7,晴,东北风 2级
广州,2018-01-15,21,8,晴,东北风 1级
广州,2018-01-16,22,14,晴,西北风 1级
广州,2018-01-17,25,12,晴,北风 2级
广州,2018-01-18,25,12,霾,东北风 1级
广州,2018-01-19,23,16,多云,东风 2级
广州,2018-01-20,24,16,霾,东北风 1级
广州,2018-01-21,23,16,多云,东风 1级
广州,2018-01-22,24,15,多云,北风 2级
广州,2018-01-23,21,14,多云,东北风 2级
广州,2018-01-24,22,15,多云,东北风 2级
广州,2018-01-25,22,12,多云,东南风 2级
广州,2018-01-26,15,10,多云,北风 3级
广州,2018-01-27,17,9,多云,东北风 2级
广州,2018-01-28,12,5,阴,北风 3级
广州,2018-01-29,7,5,阴,北风 3级
广州,2018-01-30,7,4,雨,北风 3级
广州,2018-01-31,8,3,多云,北风 3级
广州,2018-02-01,13,4,晴,北风 3级
广州,2018-02-02,10,4,晴,北风 3级
广州,2018-02-03,13,6,晴,北风 3级
广州,2018-02-04,12,4,晴,北风 3级
广州,2018-02-05,13,4,晴,北风 3级
广州,2018-02-06,16,4,晴,北风 2级
广州,2018-02-07,14,4,多云,北风 2级
广州,2018-02-08,18,7,晴,东北风 2级
广州,2018-02-09,16,9,晴,东南风 1级
广州,2018-02-10,20,13,晴,北风 3级
广州,2018-02-11,17,11,多云,北风 3级
广州,2018-02-12,19,9,晴,北风 3级
广州,2018-02-13,21,8,晴,东风 2级
广州,2018-02-14,23,11,多云,南风 3级
广州,2018-02-15,25,14,晴,南风 2级
广州,2018-02-16,26,15,晴,西北风 2级
广州,2018-02-17,22,13,晴,东南风 2级
广州,2018-02-18,23,16,阴,东南风 2级
广州,2018-02-19,28,18,阴,南风 2级
广州,2018-02-20,27,18,阴,南风 2级
